column,type,description,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Type,ColCheck,n_unique,n_missing,pct_missing
DNPEP.25037.4.3,numeric,Aspartyl aminopeptidase (DNPEP),25037-4,SL023188,Aspartyl aminopeptidase,DNPEP,Q9ULA0,23549,DNPEP,Human,Protein,PASS,732,0,0
WEE2.25038.5.3,numeric,Wee1-like protein kinase 2 (WEE2),25038-5,SL023749,Wee1-like protein kinase 2,WEE2,P0C1S8,494551,WEE2,Human,Protein,PASS,650,0,0
KLHL3.25039.10.3,numeric,Kelch-like protein 3 (KLHL3),25039-10,SL015309,Kelch-like protein 3,KLHL3,Q9UH77,26249,KLHL3,Human,Protein,PASS,662,0,0
PFKFB4.25041.11.3,numeric,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 (PFKFB4)",25041-11,SL023167,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",F264,Q16877,5210,PFKFB4,Human,Protein,PASS,792,0,0
ME2.25042.3.3,numeric,"NAD-dependent malic enzyme, mitochondrial (ME2)",25042-3,SL011182,"NAD-dependent malic enzyme, mitochondrial",MAOM,P23368,4200,ME2,Human,Protein,PASS,810,0,0
OXCT1.25043.74.3,numeric,"Succinyl-CoA:3-ketoacid-coenzyme A transferase 1, mitochondrial (OXCT1)",25043-74,SL007297,"Succinyl-CoA:3-ketoacid-coenzyme A transferase 1, mitochondrial",SCOT,P55809,5019,OXCT1,Human,Protein,PASS,807,0,0
PACSIN2.25048.30.3,numeric,Protein kinase C and casein kinase substrate in neurons protein 2 (PACSIN2),25048-30,SL008652,Protein kinase C and casein kinase substrate in neurons protein 2,PACN2,Q9UNF0,11252,PACSIN2,Human,Protein,PASS,810,0,0
SCP2.25049.8.3,numeric,Nonspecific lipid-transfer protein (SCP2),25049-8,SL008058,Nonspecific lipid-transfer protein,NLTP,P22307,6342,SCP2,Human,Protein,PASS,807,0,0
GFRA3.2505.49.3,numeric,GDNF family receptor alpha-3 (GFRA3),2505-49,SL004144,GDNF family receptor alpha-3,GFRa-3,O60609,2676,GFRA3,Human,Protein,PASS,766,0,0
TPP2.25050.82.3,numeric,Tripeptidyl-peptidase 2 (TPP2),25050-82,SL010982,Tripeptidyl-peptidase 2,TPP2,P29144,7174,TPP2,Human,Protein,PASS,796,0,0
FTO.25051.104.3,numeric,Fat mass and obesity-associated protein (FTO),25051-104,SL016208,Fat mass and obesity-associated protein,FTO,Q9C0B1,79068,FTO,Human,Protein,PASS,769,0,0
CRLF3.25052.3.3,numeric,Cytokine receptor-like factor 3 (CRLF3),25052-3,SL011260,Cytokine receptor-like factor 3,CRLF3,Q8IUI8,51379,CRLF3,Human,Protein,PASS,647,0,0
DYNC1LI2.25053.1.3,numeric,Cytoplasmic dynein 1 light intermediate chain 2 (DYNC1LI2),25053-1,SL023475,Cytoplasmic dynein 1 light intermediate chain 2,DC1L2,O43237,1783,DYNC1LI2,Human,Protein,PASS,797,0,0
PRPF19.25054.15.3,numeric,Pre-mRNA-processing factor 19 (PRPF19),25054-15,SL023173,Pre-mRNA-processing factor 19,PRP19,Q9UMS4,27339,PRPF19,Human,Protein,PASS,763,0,0
OSBP.25055.56.3,numeric,Oxysterol-binding protein 1 (OSBP),25055-56,SL023151,Oxysterol-binding protein 1,OSBP1,P22059,5007,OSBP,Human,Protein,PASS,794,0,0
ACTN4.25057.2.3,numeric,Alpha-actinin-4 (ACTN4),25057-2,SL007965,Alpha-actinin-4,ACTN4,O43707,81,ACTN4,Human,Protein,PASS,785,0,0
PITPNM3.25058.23.3,numeric,Membrane-associated phosphatidylinositol transfer protein 3 (PITPNM3),25058-23,SL023651,Membrane-associated phosphatidylinositol transfer protein 3,PITM3,Q9BZ71,83394,PITPNM3,Human,Protein,PASS,530,0,0
HDAC6.25059.18.3,numeric,Histone deacetylase 6 (HDAC6),25059-18,SL023202,Histone deacetylase 6,HDAC6,Q9UBN7,10013,HDAC6,Human,Protein,PASS,799,0,0
ME1.25060.18.3,numeric,NADP-dependent malic enzyme (ME1),25060-18,SL007243,NADP-dependent malic enzyme,MAOX,P48163,4199,ME1,Human,Protein,PASS,770,0,0
ELMO2.25061.8.3,numeric,Engulfment and cell motility protein 2 (ELMO2),25061-8,SL023618,Engulfment and cell motility protein 2,ELMO2,Q96JJ3,63916,ELMO2,Human,Protein,PASS,799,0,0
INPP4A.25064.34.3,numeric,"Type I inositol-3,4-bisphosphate 4-phosphatase (INPP4A)",25064-34,SL016545,"Type I inositol-3,4-bisphosphate 4-phosphatase",INP4A,Q96PE3,3631,INPP4A,Human,Protein,PASS,762,0,0
MYBPH.25065.22.3,numeric,Myosin-binding protein H (MYBPH),25065-22,SL021471,Myosin-binding protein H,MYBPH,Q13203,4608,MYBPH,Human,Protein,PASS,721,0,0
GYG2.25066.32.3,numeric,Glycogenin-2 (GYG2),25066-32,SL023321,Glycogenin-2,GLYG2,O15488,8908,GYG2,Human,Protein,PASS,577,0,0
MICAL1.25070.18.3,numeric,Protein-methionine sulfoxide oxidase MICAL1 (MICAL1),25070-18,SL019928,Protein-methionine sulfoxide oxidase MICAL1,MICA1,Q8TDZ2,64780,MICAL1,Human,Protein,PASS,804,0,0
CHD1L.25072.11.3,numeric,Chromodomain-helicase-DNA-binding protein 1-like (CHD1L),25072-11,SL023711,Chromodomain-helicase-DNA-binding protein 1-like,CHD1L,Q86WJ1,9557,CHD1L,Human,Protein,PASS,696,0,0
UBE4A.25073.13.3,numeric,Ubiquitin conjugation factor E4 A (UBE4A),25073-13,SL023205,Ubiquitin conjugation factor E4 A,UBE4A,Q14139,9354,UBE4A,Human,Protein,PASS,805,0,0
ZBTB10.25075.2.3,numeric,Zinc finger and BTB domain-containing protein 10 (ZBTB10),25075-2,SL023758,Zinc finger and BTB domain-containing protein 10,ZBT10,Q96DT7,65986,ZBTB10,Human,Protein,PASS,673,0,0
SELENBP1.25076.2.3,numeric,Selenium-binding protein 1 (SELENBP1),25076-2,SL004927,Selenium-binding protein 1,Selenium-binding protein 1,Q13228,8991,SELENBP1,Human,Protein,PASS,726,0,0
ATG4C.25078.13.3,numeric,Cysteine protease ATG4C (ATG4C),25078-13,SL023441,Cysteine protease ATG4C,ATG4C,Q96DT6,84938,ATG4C,Human,Protein,PASS,787,0,0
UGT2B15.25080.16.3,numeric,UDP-glucuronosyltransferase 2B15 (UGT2B15),25080-16,SL023140,UDP-glucuronosyltransferase 2B15,UDB15,P54855,7366,UGT2B15,Human,Protein,PASS,793,0,0
WASL.25082.3.3,numeric,Neural Wiskott-Aldrich syndrome protein (WASL),25082-3,SL023201,Neural Wiskott-Aldrich syndrome protein,WASL,O00401,8976,WASL,Human,Protein,PASS,599,0,0
DIAPH1.25083.26.3,numeric,Protein diaphanous homolog 1 (DIAPH1),25083-26,SL006565,Protein diaphanous homolog 1,Diaphanous-related formin-1,O60610,1729,DIAPH1,Human,Protein,PASS,798,0,0
ASPSCR1.25085.37.3,numeric,Tether containing UBX domain for GLUT4 (ASPSCR1),25085-37,SL020137,Tether containing UBX domain for GLUT4,ASPC1,Q9BZE9,79058,ASPSCR1,Human,Protein,PASS,806,0,0
GRAMD2B.25086.83.3,numeric,GRAM domain-containing protein 2B (GRAMD2B),25086-83,SL023408,GRAM domain-containing protein 2B,GRM2B,Q96HH9,65983,GRAMD2B,Human,Protein,PASS,688,0,0
DTNA.25087.11.3,numeric,Dystrobrevin alpha (DTNA),25087-11,SL023578,Dystrobrevin alpha,DTNA,Q9Y4J8,1837,DTNA,Human,Protein,PASS,689,0,0
PHKA1.25088.42.3,numeric,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform (PHKA1)",25088-42,SL011990,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform",PHKA1,P46020,5255,PHKA1,Human,Protein,PASS,686,0,0
TRIM28.25089.21.3,numeric,Transcription intermediary factor 1-beta (TRIM28),25089-21,SL004941,Transcription intermediary factor 1-beta,KRIP-1,Q13263,10155,TRIM28,Human,Protein,PASS,785,0,0
SRGAP2.25091.83.3,numeric,SLIT-ROBO Rho GTPase-activating protein 2 (SRGAP2),25091-83,SL014641,SLIT-ROBO Rho GTPase-activating protein 2,FNBP2,O75044,23380,SRGAP2,Human,Protein,PASS,744,0,0
DDX1.25092.32.3,numeric,ATP-dependent RNA helicase DDX1 (DDX1),25092-32,SL008265,ATP-dependent RNA helicase DDX1,DDX1,Q92499,1653,DDX1,Human,Protein,PASS,790,0,0
VANGL1.25093.96.3,numeric,Vang-like protein 1 (VANGL1),25093-96,SL023511,Vang-like protein 1,VANG1,Q8TAA9,81839,VANGL1,Human,Protein,PASS,668,0,0
ACSS2.25094.9.3,numeric,"Acetyl-coenzyme A synthetase, cytoplasmic (ACSS2)",25094-9,SL023136,"Acetyl-coenzyme A synthetase, cytoplasmic",ACSA,Q9NR19,55902,ACSS2,Human,Protein,PASS,790,0,0
SNCAIP.25095.1.3,numeric,Synphilin-1 (SNCAIP),25095-1,SL023702,Synphilin-1,SNCAP,Q9Y6H5,9627,SNCAIP,Human,Protein,PASS,768,0,0
MYBPC2.25096.58.3,numeric,"Myosin-binding protein C, fast-type (MYBPC2)",25096-58,SL021470,"Myosin-binding protein C, fast-type",MYPC2,Q14324,4606,MYBPC2,Human,Protein,PASS,668,0,0
CADPS2.25099.4.3,numeric,Calcium-dependent secretion activator 2 (CADPS2),25099-4,SL023615,Calcium-dependent secretion activator 2,CAPS2,Q86UW7,93664,CADPS2,Human,Protein,PASS,703,0,0
CMIP.25100.11.3,numeric,C-Maf-inducing protein (CMIP),25100-11,SL023777,C-Maf-inducing protein,CMIP,Q8IY22,80790,CMIP,Human,Protein,PASS,800,0,0
ELP1.25102.23.3,numeric,Elongator complex protein 1 (ELP1),25102-23,SL023490,Elongator complex protein 1,ELP1,O95163,8518,ELP1,Human,Protein,PASS,775,0,0
VPS53.25103.45.3,numeric,Vacuolar protein sorting-associated protein 53 homolog (VPS53),25103-45,SL023757,Vacuolar protein sorting-associated protein 53 homolog,VPS53,Q5VIR6,55275,VPS53,Human,Protein,PASS,809,0,0
TFCP2L1.25104.10.3,numeric,Transcription factor CP2-like protein 1 (TFCP2L1),25104-10,SL015296,Transcription factor CP2-like protein 1,TF2L1,Q9NZI6,29842,TFCP2L1,Human,Protein,PASS,805,0,0
EIF2A.25105.70.3,numeric,Eukaryotic translation initiation factor 2A (EIF2A),25105-70,SL013261,Eukaryotic translation initiation factor 2A,EIF2A,Q9BY44,83939,EIF2A,Human,Protein,PASS,700,0,0
EIF2A.25105.87.3,numeric,Eukaryotic translation initiation factor 2A (EIF2A),25105-87,SL013261,Eukaryotic translation initiation factor 2A,EIF2A,Q9BY44,83939,EIF2A,Human,Protein,PASS,808,0,0
ATE1.25108.6.3,numeric,Arginyl-tRNA--protein transferase 1 (ATE1),25108-6,SL023419,Arginyl-tRNA--protein transferase 1,ATE1,O95260,11101,ATE1,Human,Protein,PASS,808,0,0
EXOC7.25110.19.3,numeric,Exocyst complex component 7 (EXOC7),25110-19,SL019831,Exocyst complex component 7,EXOC7,Q9UPT5,23265,EXOC7,Human,Protein,PASS,500,0,0
RAD18.25111.24.3,numeric,E3 ubiquitin-protein ligase RAD18 (RAD18),25111-24,SL023062,E3 ubiquitin-protein ligase RAD18,RAD18,Q9NS91,56852,RAD18,Human,Protein,PASS,762,0,0
RPS6KB2.25112.6.3,numeric,Ribosomal protein S6 kinase beta-2 (RPS6KB2),25112-6,SL021541,Ribosomal protein S6 kinase beta-2,KS6B2,Q9UBS0,6199,RPS6KB2,Human,Protein,PASS,566,0,0
FHOD1.25115.21.3,numeric,FH1/FH2 domain-containing protein 1 (FHOD1),25115-21,SL011321,FH1/FH2 domain-containing protein 1,FHOD1,Q9Y613,29109,FHOD1,Human,Protein,PASS,810,0,0
CCDC9.25116.11.3,numeric,Coiled-coil domain-containing protein 9 (CCDC9),25116-11,SL023346,Coiled-coil domain-containing protein 9,CCDC9,Q9Y3X0,26093,CCDC9,Human,Protein,PASS,799,0,0
PGM5.25117.17.3,numeric,PGM5 (PGM5),25117-17,SL002742,PGM5,PGM5,Q15124,5239,PGM5,Human,Protein,PASS,799,0,0
BICD1.25118.45.3,numeric,Protein bicaudal D homolog 1 (BICD1),25118-45,SL023646,Protein bicaudal D homolog 1,BICD1,Q96G01,636,BICD1,Human,Protein,PASS,787,0,0
NOMO2.25121.7.3,numeric,Nodal modulator 2 (NOMO2),25121-7,SL012549,Nodal modulator 2,NOMO2,Q5JPE7,283820,NOMO2,Human,Protein,PASS,754,0,0
APEX2.25123.198.3,numeric,DNA-(apurinic or apyrimidinic site) lyase 2 (APEX2),25123-198,SL023172,DNA-(apurinic or apyrimidinic site) lyase 2,APEX2,Q9UBZ4,27301,APEX2,Human,Protein,PASS,640,0,0
ZBTB7A.25124.21.3,numeric,Zinc finger and BTB domain-containing protein 7A (ZBTB7A),25124-21,SL014672,Zinc finger and BTB domain-containing protein 7A,ZBT7A,O95365,51341,ZBTB7A,Human,Protein,PASS,639,0,0
STAC.25125.7.3,numeric,SH3 and cysteine-rich domain-containing protein (STAC),25125-7,SL020974,SH3 and cysteine-rich domain-containing protein,STAC,Q99469,6769,STAC,Human,Protein,PASS,658,0,0
HECW2.25126.19.3,numeric,E3 ubiquitin-protein ligase HECW2 (HECW2),25126-19,SL023614,E3 ubiquitin-protein ligase HECW2,HECW2,Q9P2P5,57520,HECW2,Human,Protein,PASS,741,0,0
HCE000104.2513.7.3,numeric,HCE000104 (HCE000104),2513-7,HCE000104,HCE000104,HCE000104,HCE000104,HCE000104,HCE000104,Human,Hybridization Control Elution,PASS,708,0,0
EFNB3.2514.65.3,numeric,Ephrin-B3 (EFNB3),2514-65,SL004142,Ephrin-B3,Ephrin-B3,Q15768,1949,EFNB3,Human,Protein,PASS,749,0,0
GFRA2.2515.14.3,numeric,GDNF family receptor alpha-2 (GFRA2),2515-14,SL004143,GDNF family receptor alpha-2,GFRa-2,O00451,2675,GFRA2,Human,Protein,PASS,792,0,0
CCL21.2516.57.3,numeric,C-C motif chemokine 21 (CCL21),2516-57,SL003193,C-C motif chemokine 21,6Ckine,O00585,6366,CCL21,Human,Protein,PASS,795,0,0
FXYD2.25209.15.3,numeric,Sodium/potassium-transporting ATPase gamma chain (FXYD2),25209-15,SL008450,Sodium/potassium-transporting ATPase gamma chain,ATNG,P54710,486,FXYD2,Human,Protein,PASS,762,0,0
GNG12.25211.14.3,numeric,Guanine nucleotide-binding protein G(I)/G(S)/G(O) gamma-12 subunit (GNG12),25211-14,SL007740,Guanine nucleotide-binding protein G(I)/G(S)/G(O) gamma-12 subunit,GBG12,Q9UBI6,55970,GNG12,Human,Protein,PASS,684,0,0
TIMM10.25215.1.3,numeric,Mitochondrial import inner membrane translocase subunit Tim10 (TIMM10),25215-1,SL023225,Mitochondrial import inner membrane translocase subunit Tim10,TIM10,P62072,26519,TIMM10,Human,Protein,PASS,795,0,0
S100A8.25216.8.3,numeric,Calgranulin A (S100A8),25216-8,SL004476,Calgranulin A,Calgranulin A,P05109,6279,S100A8,Human,Protein,PASS,799,0,0
SPCS1.25218.10.3,numeric,Signal peptidase complex subunit 1 (SPCS1),25218-10,SL015380,Signal peptidase complex subunit 1,SPCS1,Q9Y6A9,28972,SPCS1,Human,Protein,PASS,768,0,0
CYSRT1.25220.8.3,numeric,Cysteine-rich tail protein 1 (CYSRT1),25220-8,SL023179,Cysteine-rich tail protein 1,CRTP1,A8MQ03,375791,CYSRT1,Human,Protein,PASS,773,0,0
FTHL17.25225.14.3,numeric,Ferritin heavy polypeptide-like 17 (FTHL17),25225-14,SL021546,Ferritin heavy polypeptide-like 17,FHL17,Q9BXU8,53940,FTHL17,Human,Protein,PASS,771,0,0
TCEAL2.25227.20.3,numeric,Transcription elongation factor A protein-like 2 (TCEAL2),25227-20,SL023731,Transcription elongation factor A protein-like 2,TCAL2,Q9H3H9,140597,TCEAL2,Human,Protein,PASS,633,0,0
CCL5.2523.31.3,numeric,C-C motif chemokine 5 (CCL5),2523-31,SL000563,C-C motif chemokine 5,RANTES,P13501,6352,CCL5,Human,Protein,PASS,810,0,0
MPI.25233.2.3,numeric,Mannose-6-phosphate isomerase (MPI),25233-2,SL023506,Mannose-6-phosphate isomerase,MPI,P34949,4351,MPI,Human,Protein,PASS,804,0,0
DPH7.25235.2.3,numeric,Diphthine methyltransferase (DPH7),25235-2,SL023434,Diphthine methyltransferase,DPH7,Q9BTV6,92715,DPH7,Human,Protein,PASS,772,0,0
METTL26.25236.11.3,numeric,Methyltransferase-like 26 (METTL26),25236-11,SL023638,Methyltransferase-like 26,MTL26,Q96S19,84326,METTL26,Human,Protein,PASS,791,0,0
EEF2KMT.25240.1.3,numeric,Protein-lysine N-methyltransferase EEF2KMT (EEF2KMT),25240-1,SL023403,Protein-lysine N-methyltransferase EEF2KMT,EF2KT,Q96G04,196483,EEF2KMT,Human,Protein,PASS,693,0,0
HECTD3.25244.9.3,numeric,Probable E3 ubiquitin-protein ligase HECTD3 (HECTD3),25244-9,SL011243,Probable E3 ubiquitin-protein ligase HECTD3,HECD3,Q5T447,79654,HECTD3,Human,Protein,PASS,739,0,0
RIC8A.25245.22.3,numeric,Synembryn-A (RIC8A),25245-22,SL023554,Synembryn-A,RIC8A,Q9NPQ8,60626,RIC8A,Human,Protein,PASS,792,0,0
ARMC8.25247.12.3,numeric,Armadillo repeat-containing protein 8 (ARMC8),25247-12,SL023596,Armadillo repeat-containing protein 8,ARMC8,Q8IUR7,25852,ARMC8,Human,Protein,PASS,751,0,0
NUMB.25248.28.3,numeric,Protein numb homolog (NUMB),25248-28,SL007255,Protein numb homolog,NUMB,P49757,8650,NUMB,Human,Protein,PASS,810,0,0
PDHA2.25249.33.3,numeric,"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial (PDHA2)",25249-33,SL023375,"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial",ODPAT,P29803,5161,PDHA2,Human,Protein,PASS,800,0,0
MTSS2.25252.29.3,numeric,MTSS1-like protein (MTSS2),25252-29,SL023183,MTSS1-like protein,MTSSL,Q765P7,92154,MTSS2,Human,Protein,PASS,803,0,0
GNAS.GNAS.25253.17.3,numeric,Guanine nucleotide-binding protein G(s) subunit alpha isoforms (GNAS|GNAS),25253-17,SL010840,Guanine nucleotide-binding protein G(s) subunit alpha isoforms,GNAS,Q5JWF2|P63092,2778|2778,GNAS|GNAS,Human,Protein,PASS,759,0,0
TMUB1.25255.4.3,numeric,Transmembrane and ubiquitin-like domain-containing protein 1 (TMUB1),25255-4,SL023491,Transmembrane and ubiquitin-like domain-containing protein 1,TMUB1,Q9BVT8,83590,TMUB1,Human,Protein,PASS,732,0,0
EEF1A1.25256.153.3,numeric,Elongation factor 1-alpha 1 (EEF1A1),25256-153,SL003681,Elongation factor 1-alpha 1,EF-1-alpha-1,P68104,1915,EEF1A1,Human,Protein,PASS,809,0,0
EEF1A1.25256.23.3,numeric,Elongation factor 1-alpha 1 (EEF1A1),25256-23,SL003681,Elongation factor 1-alpha 1,EF-1-alpha-1,P68104,1915,EEF1A1,Human,Protein,PASS,807,0,0
OLIG1.25257.162.3,numeric,Oligodendrocyte transcription factor 1 (OLIG1),25257-162,SL009568,Oligodendrocyte transcription factor 1,OLIG1,Q8TAK6,116448,OLIG1,Human,Protein,PASS,711,0,0
SPATA5.25258.41.3,numeric,Spermatogenesis-associated protein 5 (SPATA5),25258-41,SL023556,Spermatogenesis-associated protein 5,SPAT5,Q8NB90,166378,SPATA5,Human,Protein,PASS,681,0,0
CYBC1.25259.7.3,numeric,Uncharacterized protein C17orf62 (CYBC1),25259-7,SL023286,Uncharacterized protein C17orf62,CQ062,Q9BQA9,79415,CYBC1,Human,Protein,PASS,708,0,0
FAM219B.25260.62.3,numeric,Uncharacterized protein C15orf17 (FAM219B),25260-62,SL012564,Uncharacterized protein C15orf17,CO017,Q5XKK7,57184,FAM219B,Human,Protein,PASS,732,0,0
ANKS3.25261.42.3,numeric,Ankyrin repeat and SAM domain-containing protein 3 (ANKS3),25261-42,SL023719,Ankyrin repeat and SAM domain-containing protein 3,ANKS3,Q6ZW76,124401,ANKS3,Human,Protein,PASS,669,0,0
ARHGAP24.25263.4.3,numeric,Rho GTPase-activating protein 24 (ARHGAP24),25263-4,SL006637,Rho GTPase-activating protein 24,RHG24,Q8N264,83478,ARHGAP24,Human,Protein,PASS,553,0,0
INPP5D.25264.102.3,numeric,SHIP (INPP5D),25264-102,SL004094,SHIP,SHIP,Q92835,3635,INPP5D,Human,Protein,PASS,784,0,0
FNBP1.25265.8.3,numeric,Formin-binding protein 1 (FNBP1),25265-8,SL021943,Formin-binding protein 1,FNBP1,Q96RU3,23048,FNBP1,Human,Protein,PASS,774,0,0
OSBPL1A.25266.14.3,numeric,Oxysterol-binding protein-related protein 1 (OSBPL1A),25266-14,SL023575,Oxysterol-binding protein-related protein 1,OSBL1,Q9BXW6,114876,OSBPL1A,Human,Protein,PASS,791,0,0
PML.25270.3.3,numeric,Probable transcription factor PML (PML),25270-3,SL013764,Probable transcription factor PML,PML,P29590,5371,PML,Human,Protein,PASS,749,0,0
CDH23.25272.17.3,numeric,Cadherin-23 (CDH23),25272-17,SL023593,Cadherin-23,CAD23,Q9H251,64072,CDH23,Human,Protein,PASS,807,0,0
CALD1.25273.80.3,numeric,Caldesmon (CALD1),25273-80,SL004895,Caldesmon,Caldesmon,Q05682,800,CALD1,Human,Protein,PASS,810,0,0
ANKRD2.25274.2.3,numeric,Ankyrin repeat domain-containing protein 2 (ANKRD2),25274-2,SL021521,Ankyrin repeat domain-containing protein 2,ANKR2,Q9GZV1,26287,ANKRD2,Human,Protein,PASS,798,0,0
HDAC4.25275.30.3,numeric,Histone deacetylase 4 (HDAC4),25275-30,SL007298,Histone deacetylase 4,HDAC4,P56524,9759,HDAC4,Human,Protein,PASS,647,0,0
RABL6.25276.32.3,numeric,Rab-like protein 6 (RABL6),25276-32,SL023438,Rab-like protein 6,RABL6,Q3YEC7,55684,RABL6,Human,Protein,PASS,806,0,0
PANK1.25277.51.3,numeric,Pantothenate kinase 1 (PANK1),25277-51,SL023690,Pantothenate kinase 1,PANK1,Q8TE04,53354,PANK1,Human,Protein,PASS,727,0,0
ARHGAP6.25278.41.3,numeric,Rho GTPase-activating protein 6 (ARHGAP6),25278-41,SL011159,Rho GTPase-activating protein 6,RHG06,O43182,395,ARHGAP6,Human,Protein,PASS,810,0,0
NVL.25279.44.3,numeric,Nuclear valosin-containing protein-like (NVL),25279-44,SL023268,Nuclear valosin-containing protein-like,NVL,O15381,4931,NVL,Human,Protein,PASS,585,0,0
LIMD1.25280.2.3,numeric,LIM domain-containing protein 1 (LIMD1),25280-2,SL023160,LIM domain-containing protein 1,LIMD1,Q9UGP4,8994,LIMD1,Human,Protein,PASS,803,0,0
AZIN1.25282.6.3,numeric,Antizyme inhibitor 1 (AZIN1),25282-6,SL014591,Antizyme inhibitor 1,AZIN1,O14977,51582,AZIN1,Human,Protein,PASS,627,0,0
CTNNA3.25283.2.3,numeric,Catenin alpha-3 (CTNNA3),25283-2,SL019945,Catenin alpha-3,CTNA3,Q9UI47,29119,CTNNA3,Human,Protein,PASS,614,0,0
UBA6.25284.47.3,numeric,Ubiquitin-like modifier-activating enzyme 6 (UBA6),25284-47,SL022666,Ubiquitin-like modifier-activating enzyme 6,UBA6,A0AVT1,55236,UBA6,Human,Protein,PASS,809,0,0
KBTBD11.25285.14.3,numeric,Kelch repeat and BTB domain-containing protein 11 (KBTBD11),25285-14,SL023668,Kelch repeat and BTB domain-containing protein 11,KBTBB,O94819,9920,KBTBD11,Human,Protein,PASS,719,0,0
RABGAP1L.25286.33.3,numeric,Rab GTPase-activating protein 1-like (RABGAP1L),25286-33,SL023562,Rab GTPase-activating protein 1-like,RBG1L,Q5R372,9910,RABGAP1L,Human,Protein,PASS,803,0,0
EIF4G1.25287.7.3,numeric,Eukaryotic translation initiation factor 4 gamma 1 (EIF4G1),25287-7,SL010128,Eukaryotic translation initiation factor 4 gamma 1,IF4G1,Q04637,1981,EIF4G1,Human,Protein,PASS,805,0,0
FMO3.25288.16.3,numeric,Dimethylaniline monooxygenase [N-oxide-forming] 3 (FMO3),25288-16,SL023561,Dimethylaniline monooxygenase [N-oxide-forming] 3,FMO3,P31513,2328,FMO3,Human,Protein,PASS,772,0,0
PLEKHM2.25291.27.3,numeric,Pleckstrin homology domain-containing family M member 2 (PLEKHM2),25291-27,SL023671,Pleckstrin homology domain-containing family M member 2,PKHM2,Q8IWE5,23207,PLEKHM2,Human,Protein,PASS,795,0,0
CES3.25292.4.3,numeric,Carboxylesterase 3 (CES3),25292-4,SL012601,Carboxylesterase 3,EST3,Q6UWW8,23491,CES3,Human,Protein,PASS,810,0,0
AMOT.25296.3.3,numeric,Angiomotin (AMOT),25296-3,SL023165,Angiomotin,AMOT,Q4VCS5,154796,AMOT,Human,Protein,PASS,614,0,0
SH3PXD2B.25297.11.3,numeric,SH3 and PX domain-containing protein 2B (SH3PXD2B),25297-11,SL023254,SH3 and PX domain-containing protein 2B,SPD2B,A1X283,285590,SH3PXD2B,Human,Protein,PASS,798,0,0
KDM4C.25298.53.3,numeric,Lysine-specific demethylase 4C (KDM4C),25298-53,SL023244,Lysine-specific demethylase 4C,KDM4C,Q9H3R0,23081,KDM4C,Human,Protein,PASS,799,0,0
NCOA7.25299.11.3,numeric,Nuclear receptor coactivator 7 (NCOA7),25299-11,SL023692,Nuclear receptor coactivator 7,NCOA7,Q8NI08,135112,NCOA7,Human,Protein,PASS,802,0,0
MALT1.25300.39.3,numeric,Mucosa-associated lymphoid tissue lymphoma translocation protein 1 (MALT1),25300-39,SL007743,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,MALT1,Q9UDY8,10892,MALT1,Human,Protein,PASS,521,0,0
DYRK1A.25301.48.3,numeric,Dual specificity tyrosine-phosphorylation-regulated kinase 1A (DYRK1A),25301-48,SL018896,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,DYR1A,Q13627,1859,DYRK1A,Human,Protein,PASS,569,0,0
DAXX.25306.51.3,numeric,DAXX (DAXX),25306-51,SL003741,DAXX,DAXX,Q9UER7,1616,DAXX,Human,Protein,PASS,558,0,0
WDR18.25307.8.3,numeric,WD repeat-containing protein 18 (WDR18),25307-8,SL023294,WD repeat-containing protein 18,WDR18,Q9BV38,57418,WDR18,Human,Protein,PASS,760,0,0
CCDC140.25409.5.3,numeric,Coiled-coil domain-containing protein 140 (CCDC140),25409-5,SL023701,Coiled-coil domain-containing protein 140,CC140,Q96MF4,151278,CCDC140,Human,Protein,PASS,526,0,0
